Age,Income,CreditScore,Education,EmploymentType,MaritalStatus,Default
29.0,22269.0,455.0,2.0,2.0,1.0,0
32.0,104464.0,300.0,0.0,2.0,2.0,0
54.0,136510.0,636.0,2.0,1.0,2.0,0
38.0,85435.0,681.0,2.0,0.0,0.0,0
49.0,101230.0,573.0,1.0,0.0,2.0,0
37.0,82333.0,831.0,3.0,1.0,2.0,0
68.0,17134.0,498.0,2.0,3.0,1.0,0
48.0,50777.0,320.0,1.0,2.0,2.0,0
43.0,76441.0,681.0,2.0,0.0,2.0,0
18.0,18583.0,311.0,2.0,1.0,0.0,0
55.0,109708.0,577.0,1.0,3.0,2.0,0
69.0,40134.0,481.0,2.0,3.0,2.0,0
46.0,84332.0,629.0,3.0,1.0,1.0,0
31.0,139370.0,588.0,0.0,2.0,1.0,0
41.0,30770.0,743.0,1.0,3.0,1.0,0
59.0,86831.0,389.0,3.0,2.0,2.0,0
66.0,33260.0,446.0,2.0,1.0,1.0,0
68.0,129949.0,391.0,0.0,0.0,0.0,0
43.0,100327.0,533.0,1.0,2.0,0.0,0
20.0,111021.0,769.0,1.0,1.0,2.0,0
51.0,82333.0,573.0,3.0,1.0,2.0,0
46.0,67770.0,688.0,1.0,1.0,2.0,0
45.0,98411.0,312.0,2.0,1.0,1.0,0
52.0,124318.0,688.0,3.0,0.0,2.0,0
47.0,100871.0,772.0,1.0,2.0,1.0,1
26.0,18547.0,445.0,1.0,1.0,2.0,0
63.0,135852.0,573.0,1.0,1.0,1.0,0
55.0,102642.0,641.0,2.0,3.0,1.0,0
37.0,41245.0,409.0,3.0,1.0,2.0,0
19.0,36194.0,807.0,1.0,0.0,0.0,0
36.0,78956.0,652.0,3.0,2.0,1.0,0
23.0,62122.0,367.0,1.0,1.0,2.0,0
43.0,116364.0,799.0,1.0,3.0,2.0,0
19.0,118867.0,696.0,1.0,0.0,0.0,0
31.0,37621.0,530.0,3.0,3.0,0.0,0
49.0,70033.0,794.0,1.0,0.0,2.0,0
27.0,32482.0,408.0,2.0,1.0,1.0,0
50.0,103272.0,573.0,3.0,0.0,2.0,0
20.0,131661.0,437.0,2.0,1.0,2.0,0
21.0,61464.0,573.0,3.0,1.0,2.0,0
22.0,30554.0,770.0,1.0,1.0,2.0,1
29.0,36819.0,774.0,2.0,1.0,1.0,0
56.0,64382.0,655.0,0.0,2.0,2.0,0
24.0,82333.0,685.0,1.0,1.0,2.0,0
36.0,18349.0,698.0,2.0,0.0,0.0,0
46.0,82333.0,738.0,3.0,0.0,2.0,0
22.0,81233.0,417.0,2.0,2.0,2.0,0
39.0,55943.0,848.0,0.0,0.0,0.0,1
22.0,21966.0,696.0,1.0,3.0,0.0,0
43.0,78056.0,571.0,1.0,3.0,0.0,0
33.0,44574.0,791.0,3.0,2.0,2.0,0
34.0,93446.0,831.0,0.0,3.0,0.0,1
35.0,144693.0,541.0,1.0,3.0,0.0,0
43.0,45809.0,615.0,3.0,1.0,1.0,1
43.0,95477.0,826.0,0.0,2.0,0.0,0
67.0,113521.0,838.0,3.0,2.0,0.0,0
55.0,67363.0,602.0,3.0,3.0,2.0,0
25.0,82333.0,573.0,2.0,2.0,0.0,1
30.0,55258.0,666.0,0.0,1.0,1.0,0
29.0,104670.0,616.0,1.0,1.0,2.0,0
18.0,120100.0,581.0,3.0,1.0,2.0,0
56.0,22734.0,552.0,2.0,1.0,0.0,0
55.0,82333.0,388.0,0.0,1.0,1.0,0
48.0,75474.0,644.0,1.0,2.0,1.0,0
43.0,105150.0,573.0,1.0,1.0,2.0,0
43.0,44251.0,368.0,2.0,2.0,1.0,1
38.0,118445.0,343.0,3.0,2.0,2.0,0
68.0,83188.0,574.0,1.0,0.0,2.0,0
67.0,55592.0,549.0,0.0,1.0,2.0,0
37.0,138371.0,494.0,2.0,1.0,0.0,0
35.0,91863.0,412.0,3.0,1.0,0.0,0
41.0,136448.0,399.0,2.0,3.0,1.0,0
67.0,141635.0,711.0,1.0,1.0,0.0,0
32.0,109544.0,788.0,0.0,3.0,2.0,1
51.0,125543.0,432.0,1.0,2.0,1.0,0
66.0,82333.0,635.0,1.0,2.0,0.0,0
64.0,41848.0,693.0,0.0,3.0,0.0,0
37.0,67169.0,776.0,0.0,1.0,2.0,0
64.0,23488.0,464.0,0.0,0.0,1.0,0
28.0,68559.0,366.0,0.0,1.0,2.0,0
24.0,69821.0,653.0,0.0,0.0,1.0,0
45.0,106386.0,769.0,1.0,0.0,1.0,0
56.0,113311.0,378.0,1.0,2.0,1.0,0
55.0,131893.0,798.0,3.0,1.0,0.0,0
21.0,146271.0,454.0,2.0,0.0,2.0,1
43.0,61080.0,438.0,3.0,2.0,2.0,0
27.0,60809.0,329.0,0.0,2.0,1.0,1
43.0,125149.0,819.0,1.0,0.0,0.0,1
23.0,23781.0,390.0,3.0,0.0,2.0,0
52.0,60519.0,573.0,1.0,2.0,2.0,0
33.0,102840.0,436.0,1.0,2.0,2.0,1
49.0,103718.0,406.0,2.0,1.0,0.0,0
62.0,83573.0,593.0,2.0,1.0,2.0,0
20.0,91536.0,777.0,0.0,2.0,1.0,0
43.0,141919.0,412.0,3.0,3.0,0.0,0
48.0,123199.0,343.0,2.0,2.0,0.0,0
43.0,27215.0,651.0,0.0,1.0,2.0,0
43.0,52391.0,666.0,2.0,1.0,1.0,1
38.0,39710.0,833.0,0.0,0.0,2.0,1
34.0,82333.0,380.0,2.0,1.0,2.0,0
35.0,47682.0,483.0,0.0,3.0,2.0,0
19.0,78777.0,707.0,3.0,0.0,0.0,0
68.0,82333.0,339.0,0.0,2.0,1.0,0
27.0,60442.0,785.0,2.0,1.0,0.0,0
43.0,82333.0,696.0,3.0,1.0,0.0,0
43.0,48508.0,660.0,3.0,2.0,0.0,0
23.0,138310.0,587.0,1.0,1.0,0.0,1
31.0,85220.0,638.0,2.0,1.0,2.0,1
37.0,72703.0,690.0,2.0,0.0,0.0,0
42.0,109160.0,305.0,0.0,3.0,2.0,0
49.0,94721.0,573.0,1.0,0.0,1.0,0
43.0,124805.0,623.0,2.0,0.0,0.0,0
19.0,84822.0,366.0,2.0,0.0,0.0,0
61.0,145252.0,497.0,1.0,0.0,0.0,0
54.0,125218.0,566.0,1.0,1.0,2.0,0
60.0,21002.0,510.0,3.0,3.0,2.0,0
24.0,137281.0,742.0,0.0,2.0,0.0,0
36.0,37769.0,530.0,3.0,0.0,0.0,0
43.0,93319.0,573.0,0.0,0.0,2.0,0
42.0,64046.0,456.0,1.0,1.0,1.0,0
49.0,131989.0,836.0,1.0,2.0,0.0,0
19.0,118922.0,602.0,3.0,0.0,1.0,1
39.0,125558.0,324.0,3.0,2.0,2.0,1
43.0,68031.0,425.0,1.0,2.0,2.0,0
46.0,87077.0,355.0,1.0,3.0,0.0,0
28.0,21009.0,367.0,3.0,1.0,1.0,1
22.0,85884.0,778.0,1.0,3.0,0.0,0
42.0,71394.0,816.0,3.0,3.0,1.0,0
30.0,148358.0,823.0,1.0,3.0,2.0,0
59.0,82333.0,420.0,1.0,2.0,1.0,0
65.0,82333.0,545.0,2.0,2.0,0.0,0
43.0,125295.0,476.0,2.0,0.0,0.0,0
43.0,103011.0,573.0,3.0,1.0,1.0,0
58.0,30466.0,762.0,1.0,2.0,0.0,0
57.0,86424.0,826.0,1.0,1.0,2.0,0
22.0,129865.0,551.0,1.0,3.0,2.0,0
68.0,149816.0,325.0,3.0,2.0,2.0,0
43.0,138873.0,471.0,1.0,0.0,2.0,1
44.0,45258.0,596.0,0.0,3.0,1.0,0
52.0,138887.0,469.0,1.0,3.0,1.0,0
24.0,61519.0,511.0,1.0,0.0,0.0,1
47.0,147320.0,631.0,2.0,2.0,0.0,0
59.0,72187.0,746.0,0.0,2.0,1.0,1
25.0,73992.0,361.0,3.0,3.0,2.0,0
58.0,71784.0,373.0,2.0,1.0,1.0,0
55.0,53809.0,627.0,0.0,3.0,0.0,0
67.0,88417.0,573.0,1.0,1.0,1.0,0
23.0,115304.0,430.0,2.0,1.0,1.0,1
46.0,28855.0,501.0,2.0,2.0,1.0,0
51.0,82333.0,737.0,2.0,3.0,0.0,0
41.0,25947.0,309.0,1.0,1.0,1.0,1
20.0,83173.0,443.0,1.0,2.0,2.0,1
43.0,123521.0,573.0,0.0,0.0,0.0,0
39.0,146216.0,815.0,0.0,3.0,1.0,0
43.0,40638.0,489.0,3.0,2.0,1.0,0
61.0,92322.0,588.0,1.0,1.0,1.0,0
49.0,98494.0,345.0,1.0,0.0,0.0,0
46.0,47354.0,561.0,1.0,2.0,0.0,0
24.0,19247.0,785.0,0.0,1.0,2.0,0
33.0,16670.0,361.0,3.0,1.0,1.0,0
43.0,118216.0,755.0,0.0,3.0,1.0,0
58.0,46954.0,803.0,2.0,2.0,2.0,0
26.0,129566.0,675.0,1.0,0.0,2.0,0
44.0,99781.0,764.0,3.0,1.0,2.0,0
19.0,118487.0,544.0,2.0,2.0,0.0,0
30.0,54802.0,343.0,1.0,1.0,2.0,0
18.0,127851.0,795.0,1.0,1.0,1.0,0
37.0,90816.0,423.0,1.0,1.0,2.0,0
27.0,113783.0,573.0,2.0,2.0,2.0,0
46.0,27497.0,544.0,3.0,2.0,2.0,0
44.0,42600.0,716.0,0.0,0.0,1.0,0
46.0,133373.0,573.0,1.0,3.0,2.0,0
43.0,139565.0,486.0,2.0,1.0,1.0,1
51.0,63536.0,664.0,1.0,3.0,0.0,0
52.0,40902.0,442.0,1.0,2.0,0.0,0
41.0,90989.0,573.0,2.0,1.0,1.0,0
48.0,43302.0,729.0,2.0,2.0,2.0,0
59.0,82333.0,573.0,0.0,1.0,2.0,0
63.0,92452.0,462.0,1.0,3.0,0.0,0
56.0,105688.0,582.0,1.0,2.0,0.0,0
60.0,82333.0,760.0,3.0,0.0,0.0,0
43.0,33306.0,343.0,3.0,0.0,0.0,1
43.0,50395.0,732.0,0.0,2.0,1.0,0
48.0,20185.0,570.0,3.0,0.0,2.0,0
20.0,49079.0,410.0,3.0,2.0,0.0,1
43.0,144027.0,684.0,2.0,1.0,1.0,0
38.0,33238.0,464.0,1.0,2.0,1.0,0
30.0,114769.0,463.0,0.0,1.0,0.0,0
55.0,129587.0,573.0,0.0,3.0,2.0,1
48.0,100840.0,425.0,0.0,0.0,1.0,0
31.0,139428.0,522.0,0.0,2.0,2.0,0
69.0,66456.0,356.0,2.0,1.0,2.0,0
44.0,53489.0,692.0,1.0,2.0,0.0,0
59.0,31728.0,459.0,1.0,1.0,2.0,0
44.0,33161.0,339.0,0.0,3.0,2.0,0
25.0,108789.0,573.0,3.0,3.0,0.0,0
30.0,43874.0,308.0,0.0,0.0,0.0,0
56.0,82333.0,652.0,0.0,1.0,2.0,0
47.0,124386.0,597.0,1.0,2.0,1.0,1
43.0,82333.0,573.0,2.0,1.0,0.0,0
65.0,87560.0,594.0,3.0,2.0,0.0,0
63.0,37143.0,820.0,1.0,2.0,0.0,0
34.0,75889.0,848.0,1.0,3.0,0.0,0
43.0,45690.0,477.0,3.0,0.0,2.0,0
34.0,141277.0,659.0,1.0,0.0,0.0,0
29.0,20514.0,414.0,2.0,1.0,2.0,0
69.0,96834.0,573.0,1.0,1.0,1.0,0
19.0,140596.0,310.0,2.0,2.0,2.0,1
42.0,110871.0,572.0,2.0,2.0,1.0,0
28.0,55426.0,692.0,2.0,1.0,2.0,1
57.0,87801.0,362.0,3.0,1.0,0.0,0
48.0,115584.0,636.0,3.0,0.0,2.0,0
66.0,126610.0,642.0,0.0,0.0,0.0,0
57.0,91359.0,573.0,3.0,2.0,2.0,0
44.0,71479.0,761.0,3.0,1.0,2.0,0
48.0,26633.0,749.0,1.0,3.0,2.0,0
39.0,43324.0,537.0,2.0,2.0,1.0,0
43.0,39303.0,465.0,1.0,0.0,0.0,0
25.0,85055.0,709.0,0.0,3.0,0.0,0
45.0,22100.0,770.0,1.0,3.0,2.0,0
18.0,48661.0,379.0,3.0,1.0,0.0,0
39.0,76516.0,379.0,1.0,0.0,1.0,1
56.0,82333.0,617.0,2.0,1.0,1.0,0
54.0,94970.0,471.0,0.0,0.0,0.0,0
29.0,31313.0,831.0,0.0,2.0,1.0,0
38.0,126341.0,375.0,0.0,1.0,2.0,0
29.0,74672.0,776.0,3.0,2.0,2.0,0
45.0,136605.0,614.0,2.0,2.0,0.0,1
27.0,109467.0,825.0,1.0,3.0,2.0,0
43.0,68707.0,656.0,2.0,1.0,0.0,0
28.0,82333.0,462.0,0.0,0.0,2.0,0
43.0,96470.0,680.0,1.0,0.0,2.0,0
61.0,113728.0,599.0,1.0,1.0,2.0,0
32.0,75506.0,792.0,3.0,0.0,2.0,0
21.0,81949.0,573.0,0.0,1.0,2.0,0
31.0,66804.0,374.0,0.0,1.0,1.0,0
56.0,82568.0,323.0,0.0,2.0,1.0,0
25.0,149631.0,782.0,0.0,0.0,1.0,0
40.0,124088.0,469.0,3.0,3.0,1.0,0
48.0,25203.0,642.0,3.0,0.0,2.0,0
43.0,119672.0,548.0,0.0,1.0,0.0,1
43.0,122826.0,364.0,3.0,1.0,2.0,1
64.0,143751.0,315.0,3.0,3.0,0.0,0
69.0,59028.0,573.0,0.0,2.0,2.0,0
62.0,146037.0,570.0,0.0,2.0,0.0,1
64.0,139465.0,620.0,0.0,3.0,2.0,0
59.0,104868.0,359.0,0.0,0.0,2.0,0
47.0,46359.0,621.0,2.0,1.0,2.0,0
51.0,145400.0,796.0,0.0,1.0,1.0,0
50.0,110279.0,825.0,3.0,2.0,1.0,0
45.0,31464.0,733.0,0.0,1.0,0.0,0
67.0,140772.0,404.0,1.0,1.0,2.0,0
40.0,60468.0,381.0,3.0,2.0,0.0,0
53.0,89235.0,573.0,1.0,1.0,0.0,0
51.0,108183.0,741.0,0.0,0.0,0.0,0
66.0,145847.0,433.0,3.0,0.0,2.0,0
20.0,59617.0,627.0,1.0,0.0,0.0,1
47.0,117057.0,633.0,2.0,0.0,2.0,0
54.0,137173.0,848.0,1.0,0.0,1.0,0
44.0,75204.0,805.0,0.0,0.0,1.0,0
33.0,82333.0,785.0,1.0,0.0,1.0,0
42.0,60559.0,527.0,1.0,3.0,2.0,0
37.0,65406.0,365.0,1.0,3.0,0.0,0
60.0,121357.0,573.0,0.0,0.0,2.0,0
40.0,65099.0,811.0,3.0,1.0,0.0,0
35.0,144768.0,329.0,1.0,0.0,0.0,0
19.0,91493.0,459.0,1.0,0.0,2.0,0
32.0,31030.0,659.0,1.0,3.0,0.0,0
20.0,82333.0,398.0,3.0,1.0,2.0,0
53.0,67853.0,710.0,0.0,1.0,1.0,0
41.0,60470.0,799.0,2.0,1.0,1.0,0
42.0,108470.0,709.0,0.0,1.0,0.0,0
43.0,76850.0,398.0,2.0,1.0,1.0,0
19.0,75311.0,659.0,0.0,1.0,1.0,0
30.0,123995.0,340.0,2.0,1.0,2.0,1
40.0,82333.0,593.0,1.0,2.0,1.0,0
68.0,64956.0,459.0,0.0,3.0,2.0,0
40.0,123233.0,546.0,1.0,2.0,0.0,0
55.0,40129.0,836.0,3.0,3.0,2.0,0
43.0,131344.0,313.0,1.0,3.0,1.0,0
47.0,95001.0,576.0,0.0,2.0,0.0,0
60.0,44884.0,750.0,2.0,0.0,0.0,0
53.0,30820.0,570.0,1.0,1.0,2.0,0
45.0,21820.0,684.0,1.0,2.0,2.0,0
59.0,56140.0,396.0,0.0,2.0,0.0,0
60.0,27251.0,720.0,2.0,3.0,0.0,0
51.0,82333.0,573.0,3.0,1.0,0.0,0
30.0,146659.0,461.0,0.0,0.0,2.0,0
19.0,120074.0,573.0,0.0,3.0,0.0,0
65.0,82333.0,503.0,2.0,2.0,0.0,0
43.0,82333.0,582.0,1.0,3.0,0.0,0
43.0,65085.0,651.0,1.0,1.0,2.0,1
34.0,82333.0,676.0,1.0,0.0,1.0,1
66.0,83913.0,475.0,0.0,2.0,2.0,0
44.0,93816.0,661.0,0.0,1.0,1.0,0
43.0,125542.0,573.0,0.0,1.0,0.0,0
61.0,82333.0,372.0,3.0,3.0,0.0,0
27.0,17029.0,603.0,1.0,3.0,1.0,0
67.0,31390.0,835.0,1.0,1.0,2.0,1
18.0,60469.0,412.0,1.0,1.0,0.0,0
59.0,135459.0,826.0,1.0,3.0,0.0,0
23.0,88673.0,778.0,2.0,3.0,1.0,0
24.0,29190.0,542.0,3.0,1.0,1.0,0
61.0,20033.0,633.0,1.0,1.0,2.0,0
28.0,123746.0,691.0,2.0,3.0,1.0,0
48.0,73948.0,620.0,1.0,1.0,2.0,0
62.0,57701.0,672.0,0.0,3.0,0.0,0
60.0,51738.0,626.0,3.0,0.0,0.0,0
45.0,78247.0,463.0,1.0,2.0,1.0,0
35.0,32357.0,383.0,1.0,0.0,1.0,0
36.0,117986.0,462.0,3.0,2.0,1.0,0
55.0,123577.0,547.0,0.0,0.0,1.0,0
47.0,90271.0,586.0,3.0,3.0,1.0,0
21.0,136856.0,552.0,0.0,0.0,2.0,0
53.0,107110.0,452.0,0.0,1.0,0.0,0
43.0,115076.0,604.0,3.0,1.0,1.0,0
44.0,64802.0,520.0,1.0,1.0,0.0,0
39.0,80701.0,434.0,3.0,1.0,2.0,0
31.0,131933.0,353.0,1.0,2.0,2.0,0
69.0,24350.0,573.0,0.0,3.0,0.0,0
68.0,49211.0,423.0,0.0,2.0,1.0,0
67.0,101756.0,418.0,2.0,1.0,1.0,0
21.0,26084.0,802.0,1.0,2.0,1.0,0
34.0,74712.0,752.0,2.0,1.0,1.0,1
43.0,75332.0,358.0,2.0,2.0,1.0,0
54.0,145288.0,781.0,0.0,1.0,1.0,0
40.0,121821.0,573.0,1.0,1.0,1.0,0
66.0,106361.0,342.0,1.0,1.0,2.0,0
58.0,117414.0,351.0,0.0,1.0,2.0,0
56.0,139322.0,829.0,1.0,3.0,2.0,0
61.0,120964.0,723.0,1.0,3.0,1.0,0
40.0,100556.0,459.0,0.0,1.0,2.0,0
65.0,131545.0,733.0,3.0,1.0,2.0,0
36.0,43430.0,517.0,0.0,1.0,2.0,0
22.0,81199.0,652.0,0.0,2.0,2.0,0
61.0,121501.0,836.0,2.0,2.0,2.0,0
45.0,73249.0,573.0,2.0,3.0,1.0,0
29.0,51169.0,594.0,1.0,3.0,0.0,0
25.0,149159.0,569.0,1.0,2.0,2.0,0
39.0,132486.0,417.0,0.0,2.0,1.0,0
69.0,69014.0,762.0,1.0,3.0,1.0,0
43.0,16779.0,492.0,1.0,3.0,0.0,0
32.0,103876.0,635.0,0.0,3.0,2.0,0
61.0,99673.0,653.0,0.0,2.0,2.0,0
34.0,144178.0,794.0,1.0,3.0,2.0,0
21.0,87894.0,822.0,3.0,1.0,2.0,0
43.0,41471.0,430.0,1.0,0.0,2.0,0
69.0,38027.0,608.0,2.0,0.0,1.0,0
27.0,75347.0,597.0,0.0,1.0,0.0,0
49.0,143625.0,518.0,0.0,1.0,0.0,0
33.0,91703.0,369.0,1.0,3.0,1.0,1
55.0,99717.0,824.0,3.0,1.0,0.0,0
27.0,72745.0,338.0,1.0,3.0,1.0,0
59.0,18320.0,478.0,0.0,0.0,2.0,0
34.0,65926.0,598.0,1.0,1.0,2.0,0
67.0,46365.0,662.0,1.0,1.0,0.0,0
50.0,82333.0,625.0,1.0,1.0,2.0,0
27.0,95375.0,448.0,0.0,3.0,1.0,0
27.0,72463.0,785.0,0.0,3.0,2.0,0
68.0,41900.0,653.0,2.0,1.0,2.0,0
65.0,17483.0,511.0,2.0,1.0,0.0,1
54.0,35997.0,709.0,2.0,0.0,2.0,0
54.0,108071.0,546.0,2.0,2.0,1.0,0
66.0,73979.0,770.0,3.0,0.0,2.0,0
64.0,135767.0,573.0,2.0,2.0,2.0,0
56.0,82333.0,439.0,1.0,0.0,2.0,0
69.0,22260.0,573.0,2.0,0.0,0.0,0
21.0,86718.0,648.0,1.0,0.0,0.0,0
23.0,26726.0,803.0,2.0,0.0,0.0,0
56.0,64313.0,700.0,3.0,1.0,0.0,0
69.0,92751.0,573.0,1.0,0.0,0.0,0
18.0,34721.0,649.0,2.0,0.0,2.0,0
22.0,115218.0,333.0,0.0,1.0,0.0,0
20.0,51613.0,679.0,2.0,0.0,2.0,0
65.0,102019.0,702.0,1.0,2.0,0.0,0
43.0,105087.0,308.0,1.0,1.0,1.0,0
61.0,25901.0,534.0,0.0,0.0,1.0,0
47.0,98205.0,530.0,1.0,1.0,2.0,0
43.0,82333.0,639.0,3.0,1.0,2.0,0
59.0,105779.0,305.0,1.0,1.0,1.0,0
29.0,18897.0,704.0,3.0,3.0,2.0,1
52.0,93754.0,416.0,0.0,2.0,0.0,1
21.0,31887.0,576.0,3.0,0.0,1.0,0
54.0,30062.0,573.0,2.0,0.0,1.0,0
50.0,90646.0,808.0,1.0,0.0,0.0,0
51.0,61805.0,579.0,2.0,1.0,2.0,0
43.0,42329.0,317.0,1.0,2.0,2.0,0
50.0,141699.0,573.0,3.0,1.0,2.0,0
69.0,51941.0,418.0,2.0,0.0,2.0,0
43.0,33445.0,395.0,3.0,0.0,2.0,0
29.0,131284.0,656.0,2.0,3.0,0.0,0
34.0,98362.0,757.0,1.0,1.0,1.0,0
60.0,82596.0,704.0,1.0,3.0,0.0,0
69.0,82333.0,326.0,2.0,1.0,2.0,0
32.0,50099.0,622.0,1.0,0.0,0.0,0
24.0,53158.0,388.0,0.0,1.0,0.0,0
19.0,82333.0,531.0,1.0,2.0,1.0,0
48.0,43819.0,848.0,2.0,2.0,2.0,0
39.0,90929.0,748.0,2.0,1.0,1.0,0
36.0,82333.0,651.0,1.0,3.0,2.0,0
54.0,70869.0,612.0,1.0,1.0,2.0,0
27.0,95987.0,471.0,0.0,2.0,0.0,0
53.0,84287.0,573.0,1.0,0.0,1.0,0
35.0,55109.0,792.0,3.0,0.0,2.0,1
23.0,73168.0,573.0,3.0,0.0,0.0,0
47.0,124310.0,345.0,1.0,0.0,0.0,0
38.0,100374.0,773.0,2.0,2.0,0.0,0
21.0,57318.0,523.0,0.0,1.0,2.0,0
64.0,63992.0,507.0,1.0,2.0,2.0,0
59.0,22249.0,573.0,1.0,0.0,2.0,0
18.0,138710.0,444.0,3.0,1.0,1.0,0
25.0,114474.0,733.0,3.0,1.0,1.0,0
57.0,82333.0,843.0,3.0,1.0,2.0,0
57.0,52033.0,747.0,2.0,1.0,1.0,0
19.0,41544.0,573.0,2.0,0.0,2.0,0
60.0,102754.0,578.0,1.0,1.0,2.0,0
49.0,82333.0,391.0,2.0,0.0,1.0,0
42.0,82333.0,849.0,1.0,1.0,2.0,0
40.0,82333.0,338.0,1.0,1.0,0.0,0
40.0,141072.0,639.0,1.0,2.0,2.0,0
24.0,90101.0,436.0,0.0,3.0,2.0,0
47.0,82333.0,688.0,2.0,1.0,2.0,0
56.0,98473.0,425.0,2.0,3.0,2.0,0
55.0,86207.0,514.0,1.0,2.0,1.0,0
28.0,132950.0,453.0,3.0,3.0,0.0,0
31.0,82333.0,610.0,3.0,1.0,0.0,0
34.0,111462.0,432.0,2.0,2.0,2.0,0
63.0,60735.0,573.0,2.0,1.0,1.0,0
18.0,145198.0,623.0,3.0,1.0,0.0,0
43.0,85218.0,451.0,3.0,0.0,0.0,0
22.0,145899.0,706.0,1.0,2.0,2.0,0
45.0,96576.0,822.0,2.0,1.0,2.0,0
44.0,25719.0,818.0,2.0,3.0,0.0,0
56.0,148516.0,465.0,0.0,3.0,1.0,0
24.0,103856.0,394.0,2.0,2.0,2.0,0
61.0,77651.0,834.0,3.0,1.0,2.0,0
68.0,145330.0,641.0,1.0,0.0,1.0,0
22.0,118653.0,759.0,1.0,3.0,0.0,1
24.0,82333.0,367.0,3.0,0.0,1.0,0
51.0,141980.0,682.0,3.0,0.0,2.0,0
50.0,30578.0,637.0,2.0,2.0,0.0,0
32.0,53350.0,676.0,1.0,1.0,2.0,0
43.0,147384.0,674.0,3.0,1.0,1.0,0
26.0,100667.0,573.0,1.0,0.0,1.0,0
22.0,113202.0,567.0,1.0,0.0,1.0,0
60.0,84951.0,456.0,1.0,3.0,0.0,0
19.0,77686.0,766.0,1.0,2.0,1.0,0
43.0,83752.0,573.0,2.0,2.0,1.0,0
59.0,25807.0,312.0,3.0,0.0,2.0,0
62.0,20143.0,623.0,3.0,1.0,2.0,0
28.0,140687.0,827.0,1.0,1.0,2.0,0
26.0,113593.0,391.0,0.0,3.0,2.0,0
59.0,48829.0,736.0,3.0,3.0,1.0,0
26.0,64559.0,372.0,0.0,0.0,0.0,0
41.0,92306.0,355.0,1.0,3.0,2.0,0
45.0,26664.0,699.0,1.0,3.0,2.0,0
40.0,59658.0,829.0,3.0,2.0,0.0,0
43.0,49060.0,716.0,1.0,3.0,2.0,0
23.0,82333.0,768.0,2.0,1.0,2.0,0
67.0,112059.0,532.0,3.0,1.0,2.0,0
54.0,134676.0,657.0,0.0,2.0,2.0,0
21.0,130525.0,402.0,3.0,1.0,2.0,0
23.0,39141.0,369.0,0.0,2.0,1.0,1
42.0,135903.0,511.0,0.0,3.0,1.0,0
38.0,38364.0,575.0,1.0,1.0,0.0,0
43.0,145435.0,705.0,2.0,0.0,1.0,0
34.0,41423.0,573.0,1.0,3.0,2.0,0
19.0,67295.0,573.0,1.0,0.0,0.0,0
37.0,72054.0,638.0,2.0,3.0,1.0,1
41.0,41302.0,778.0,2.0,1.0,1.0,0
58.0,125061.0,573.0,2.0,2.0,2.0,0
53.0,106030.0,614.0,3.0,0.0,2.0,0
32.0,30835.0,793.0,3.0,1.0,0.0,0
32.0,131949.0,573.0,3.0,1.0,0.0,1
59.0,144730.0,356.0,1.0,0.0,1.0,0
46.0,130790.0,792.0,0.0,0.0,0.0,0
65.0,31436.0,462.0,1.0,3.0,0.0,0
25.0,42210.0,573.0,1.0,3.0,1.0,0
56.0,84752.0,304.0,3.0,1.0,0.0,0
43.0,113781.0,565.0,0.0,2.0,2.0,0
31.0,48582.0,684.0,0.0,2.0,1.0,1
19.0,20756.0,346.0,3.0,1.0,0.0,0
43.0,136525.0,437.0,3.0,2.0,0.0,0
27.0,30177.0,357.0,2.0,1.0,2.0,0
38.0,140622.0,586.0,1.0,0.0,0.0,0
39.0,42470.0,319.0,3.0,1.0,1.0,0
25.0,74996.0,603.0,0.0,1.0,1.0,1
43.0,126408.0,671.0,1.0,3.0,2.0,0
58.0,91329.0,744.0,2.0,3.0,2.0,0
41.0,34935.0,466.0,2.0,0.0,0.0,0
42.0,32174.0,331.0,1.0,2.0,0.0,0
55.0,24143.0,416.0,1.0,2.0,2.0,0
36.0,118447.0,620.0,1.0,0.0,2.0,0
38.0,59208.0,573.0,0.0,1.0,2.0,0
28.0,69672.0,403.0,1.0,0.0,1.0,0
59.0,82333.0,621.0,1.0,3.0,0.0,0
43.0,59213.0,477.0,1.0,1.0,0.0,0
30.0,132582.0,824.0,2.0,2.0,0.0,0
59.0,35364.0,772.0,3.0,3.0,0.0,0
43.0,22740.0,491.0,3.0,0.0,2.0,0
41.0,27744.0,539.0,0.0,1.0,2.0,0
42.0,74202.0,799.0,1.0,2.0,2.0,0
37.0,39022.0,352.0,3.0,1.0,2.0,0
41.0,20084.0,783.0,1.0,2.0,2.0,0
27.0,126738.0,740.0,2.0,3.0,1.0,0
22.0,82333.0,605.0,0.0,0.0,0.0,1
33.0,108705.0,395.0,3.0,0.0,2.0,0
44.0,47841.0,355.0,1.0,0.0,0.0,0
32.0,80394.0,573.0,2.0,1.0,2.0,0
39.0,43948.0,458.0,3.0,1.0,1.0,0
60.0,82333.0,781.0,0.0,0.0,0.0,0
20.0,101760.0,697.0,3.0,0.0,1.0,0
43.0,63001.0,613.0,2.0,1.0,2.0,0
50.0,63529.0,736.0,2.0,1.0,0.0,0
38.0,74146.0,320.0,2.0,3.0,1.0,0
38.0,114746.0,445.0,1.0,1.0,2.0,0
39.0,90005.0,675.0,1.0,1.0,1.0,0
